GUT_GENOME000603.HUMAN	GUT_GENOME000603	f__Anaerovoracaceae	family__Anaerovoracaceae	family	Anaerovoracaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__
GUT_GENOME000604.HUMAN	GUT_GENOME000604	g__UBA7096	genus__UBA7096	genus	UBA7096	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7096;s__
GUT_GENOME000608.HUMAN	GUT_GENOME000608	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
GUT_GENOME000611.HUMAN	GUT_GENOME000611	g__Peptoniphilus_C	genus__Peptoniphilus_C	genus	Peptoniphilus_C	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__
GUT_GENOME000614.HUMAN	GUT_GENOME000082	g__Beduini	genus__Beduini	genus	Beduini	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__
GUT_GENOME000634.HUMAN	GUT_GENOME000634	g__UBA7160	genus__UBA7160	genus	UBA7160	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__
GUT_GENOME000662.HUMAN	GUT_GENOME000380	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GUT_GENOME000700.HUMAN	GUT_GENOME000678	g__Hungatella	genus__Hungatella	genus	Hungatella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__
GUT_GENOME000729.HUMAN	GUT_GENOME000729	g__Hungatella	genus__Hungatella	genus	Hungatella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__
GUT_GENOME000764.HUMAN	GUT_GENOME000763	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME000768.HUMAN	GUT_GENOME000768	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME000818.HUMAN	GUT_GENOME000818	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GUT_GENOME000872.HUMAN	GUT_GENOME000872	g__Butyricimonas	genus__Butyricimonas	genus	Butyricimonas	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__
GUT_GENOME000944.HUMAN	GUT_GENOME000843	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
GUT_GENOME000979.HUMAN	GUT_GENOME000979	g__Lawsonibacter	genus__Lawsonibacter	genus	Lawsonibacter	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
GUT_GENOME000980.HUMAN	GUT_GENOME000045	g__Clostridium_M	genus__Clostridium_M	genus	Clostridium_M	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__
GUT_GENOME000984.HUMAN	GUT_GENOME000984	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME000994.HUMAN	GUT_GENOME000994	g__UBA9414	genus__UBA9414	genus	UBA9414	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9414;s__
GUT_GENOME000996.HUMAN	GUT_GENOME000996	g__Mitsuokella	genus__Mitsuokella	genus	Mitsuokella	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__
GUT_GENOME001004.HUMAN	GUT_GENOME001004	g__Blautia_A	genus__Blautia_A	genus	Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__
GUT_GENOME001022.HUMAN	GUT_GENOME001022	g__Holdemanella	genus__Holdemanella	genus	Holdemanella	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__
GUT_GENOME001026.HUMAN	GUT_GENOME001026	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001105.HUMAN	GUT_GENOME001105	g__UBA9502	genus__UBA9502	genus	UBA9502	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__
GUT_GENOME001122.HUMAN	GUT_GENOME001072	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001147.HUMAN	GUT_GENOME000807	g__Blautia_A	genus__Blautia_A	genus	Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__
GUT_GENOME001177.HUMAN	GUT_GENOME001177	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GUT_GENOME001245.HUMAN	GUT_GENOME001245	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001270.HUMAN	GUT_GENOME001270	g__Blautia_A	genus__Blautia_A	genus	Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__
GUT_GENOME001295.HUMAN	GUT_GENOME001295	g__Blautia_A	genus__Blautia_A	genus	Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__
GUT_GENOME001315.HUMAN	GUT_GENOME001315	f__Butyricicoccaceae	family__Butyricicoccaceae	family	Butyricicoccaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__
GUT_GENOME001324.HUMAN	GUT_GENOME001324	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
GUT_GENOME001340.HUMAN	GUT_GENOME001334	g__Absiella	genus__Absiella	genus	Absiella	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__
GUT_GENOME001354.HUMAN	GUT_GENOME001354	g__Duodenibacillus	genus__Duodenibacillus	genus	Duodenibacillus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__
GUT_GENOME001400.HUMAN	GUT_GENOME000741	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001419.HUMAN	GUT_GENOME001419	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001432.HUMAN	GUT_GENOME001432	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001440.HUMAN	GUT_GENOME001429	g__Absiella	genus__Absiella	genus	Absiella	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absiella;s__
GUT_GENOME001443.HUMAN	GUT_GENOME001443	g__Desulfovibrio	genus__Desulfovibrio	genus	Desulfovibrio	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__
GUT_GENOME001506.HUMAN	GUT_GENOME001506	g__Roseburia	genus__Roseburia	genus	Roseburia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__
GUT_GENOME001677.HUMAN	GUT_GENOME001677	g__UBA9502	genus__UBA9502	genus	UBA9502	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__
GUT_GENOME001678.HUMAN	GUT_GENOME001333	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001681.HUMAN	GUT_GENOME001681	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001738.HUMAN	GUT_GENOME001738	g__Exiguobacterium	genus__Exiguobacterium	genus	Exiguobacterium	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;s__
GUT_GENOME001768.HUMAN	GUT_GENOME001174	g__Erysipelatoclostridium	genus__Erysipelatoclostridium	genus	Erysipelatoclostridium	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__
GUT_GENOME001769.HUMAN	GUT_GENOME001769	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME001805.HUMAN	GUT_GENOME001805	g__Caecibacter	genus__Caecibacter	genus	Caecibacter	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Caecibacter;s__
GUT_GENOME001831.HUMAN	GUT_GENOME001831	g__Hungatella_A	genus__Hungatella_A	genus	Hungatella_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__
GUT_GENOME001853.HUMAN	GUT_GENOME001853	g__Veillonella	genus__Veillonella	genus	Veillonella	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__
GUT_GENOME001854.HUMAN	GUT_GENOME001403	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GUT_GENOME001870.HUMAN	GUT_GENOME001870	g__Lachnoclostridium_A	genus__Lachnoclostridium_A	genus	Lachnoclostridium_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__
GUT_GENOME002158.HUMAN	GUT_GENOME002158	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
GUT_GENOME002382.HUMAN	GUT_GENOME002382	g__Robinsoniella	genus__Robinsoniella	genus	Robinsoniella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__
GUT_GENOME002690.HUMAN	GUT_GENOME002680	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME002826.HUMAN	GUT_GENOME002826	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME002879.HUMAN	GUT_GENOME002879	g__Libanicoccus	genus__Libanicoccus	genus	Libanicoccus	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus;s__
GUT_GENOME003036.HUMAN	GUT_GENOME003036	g__CAG-1427	genus__CAG-1427	genus	CAG-1427	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__
GUT_GENOME003284.HUMAN	GUT_GENOME003284	g__Phascolarctobacterium_A	genus__Phascolarctobacterium_A	genus	Phascolarctobacterium_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__
GUT_GENOME003639.HUMAN	GUT_GENOME003639	g__UBA7057	genus__UBA7057	genus	UBA7057	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__UBA7057;s__
GUT_GENOME003966.HUMAN	GUT_GENOME003966	g__Pauljensenia	genus__Pauljensenia	genus	Pauljensenia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__
GUT_GENOME004333.HUMAN	GUT_GENOME004333	g__Blautia_A	genus__Blautia_A	genus	Blautia_A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__
GUT_GENOME004335.HUMAN	GUT_GENOME004335	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME004615.HUMAN	GUT_GENOME004615	g__CAG-1427	genus__CAG-1427	genus	CAG-1427	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__
GUT_GENOME004664.HUMAN	GUT_GENOME004664	g__RF16	genus__RF16	genus	RF16	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
GUT_GENOME004992.HUMAN	GUT_GENOME004992	g__Phascolarctobacterium_A	genus__Phascolarctobacterium_A	genus	Phascolarctobacterium_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__
GUT_GENOME005080.HUMAN	GUT_GENOME005080	g__Veillonella	genus__Veillonella	genus	Veillonella	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__
GUT_GENOME005141.HUMAN	GUT_GENOME005141	g__Eisenbergiella	genus__Eisenbergiella	genus	Eisenbergiella	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__
GUT_GENOME005165.HUMAN	GUT_GENOME005165	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME005285.HUMAN	GUT_GENOME005285	g__CAG-306	genus__CAG-306	genus	CAG-306	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-306;s__
GUT_GENOME005475.HUMAN	GUT_GENOME003862	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME005654.HUMAN	GUT_GENOME005654	g__Odoribacter	genus__Odoribacter	genus	Odoribacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__
GUT_GENOME005886.HUMAN	GUT_GENOME005886	g__CAG-95	genus__CAG-95	genus	CAG-95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__
GUT_GENOME006135.HUMAN	GUT_GENOME006135	g__Rothia	genus__Rothia	genus	Rothia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__
GUT_GENOME006415.HUMAN	GUT_GENOME006415	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME007050.HUMAN	GUT_GENOME007050	g__Anaerobiospirillum	genus__Anaerobiospirillum	genus	Anaerobiospirillum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__
GUT_GENOME007443.HUMAN	GUT_GENOME007443	g__Odoribacter	genus__Odoribacter	genus	Odoribacter	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__
GUT_GENOME007446.HUMAN	GUT_GENOME003648	g__QALS01	genus__QALS01	genus	QALS01	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__QALS01;s__
GUT_GENOME007505.HUMAN	GUT_GENOME007505	g__CAG-485	genus__CAG-485	genus	CAG-485	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__
GUT_GENOME007506.HUMAN	GUT_GENOME007506	g__UBA4675	genus__UBA4675	genus	UBA4675	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA4675;s__
GUT_GENOME007523.HUMAN	GUT_GENOME007523	g__CAG-521	genus__CAG-521	genus	CAG-521	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__
GUT_GENOME007566.HUMAN	GUT_GENOME007492	g__UBA7173	genus__UBA7173	genus	UBA7173	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__
GUT_GENOME007573.HUMAN	GUT_GENOME007573	g__Parabacteroides	genus__Parabacteroides	genus	Parabacteroides	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__
GUT_GENOME007598.HUMAN	GUT_GENOME007598	g__Lachnobacterium	genus__Lachnobacterium	genus	Lachnobacterium	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnobacterium;s__
GUT_GENOME007607.HUMAN	GUT_GENOME007545	g__CAG-873	genus__CAG-873	genus	CAG-873	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__
GUT_GENOME007693.HUMAN	GUT_GENOME007693	g__UBA7182	genus__UBA7182	genus	UBA7182	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__
GUT_GENOME007711.HUMAN	GUT_GENOME007711	g__UBA1829	genus__UBA1829	genus	UBA1829	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__
GUT_GENOME007858.HUMAN	GUT_GENOME007858	g__Coprococcus	genus__Coprococcus	genus	Coprococcus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__
GUT_GENOME007878.HUMAN	GUT_GENOME007878	g__UBA4636	genus__UBA4636	genus	UBA4636	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA4636;s__
GUT_GENOME007882.HUMAN	GUT_GENOME007882	f__CAG-382	family__CAG-382	family	CAG-382	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__
GUT_GENOME007932.HUMAN	GUT_GENOME007932	f__Anaerovoracaceae	family__Anaerovoracaceae	family	Anaerovoracaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__
GUT_GENOME007990.HUMAN	GUT_GENOME006757	g__CAG-170	genus__CAG-170	genus	CAG-170	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__
GUT_GENOME008080.HUMAN	GUT_GENOME008080	f__UBA1255	family__UBA1255	family	UBA1255	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212;f__UBA1255;g__;s__
GUT_GENOME008083.HUMAN	GUT_GENOME008083	f__CAG-631	family__CAG-631	family	CAG-631	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-631;g__;s__
GUT_GENOME008152.HUMAN	GUT_GENOME008152	f__Lachnospiraceae	family__Lachnospiraceae	family	Lachnospiraceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
GUT_GENOME008172.HUMAN	GUT_GENOME005743	g__Eubacterium_R	genus__Eubacterium_R	genus	Eubacterium_R	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__
GUT_GENOME008340.HUMAN	GUT_GENOME008340	g__UBA737	genus__UBA737	genus	UBA737	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
GUT_GENOME008492.HUMAN	GUT_GENOME008492	g__Roseburia	genus__Roseburia	genus	Roseburia	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__
GUT_GENOME008742.HUMAN	GUT_GENOME008742	g__CAG-495	genus__CAG-495	genus	CAG-495	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__
GUT_GENOME008785.HUMAN	GUT_GENOME003410	g__CAG-217	genus__CAG-217	genus	CAG-217	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__
GUT_GENOME008832.HUMAN	GUT_GENOME008832	g__Collinsella	genus__Collinsella	genus	Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
GUT_GENOME008975.HUMAN	GUT_GENOME008975	g__TF01-11	genus__TF01-11	genus	TF01-11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__
GUT_GENOME009103.HUMAN	GUT_GENOME007559	g__UBA7173	genus__UBA7173	genus	UBA7173	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__
GUT_GENOME009216.HUMAN	GUT_GENOME009216	g__UBA9845	genus__UBA9845	genus	UBA9845	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__UBA1242;g__UBA9845;s__
GUT_GENOME009245.HUMAN	GUT_GENOME009245	o__Gastranaerophilales	order__Gastranaerophilales	order	Gastranaerophilales	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__;g__;s__
GUT_GENOME009480.HUMAN	GUT_GENOME009480	g__Alistipes	genus__Alistipes	genus	Alistipes	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__
GUT_GENOME009523.HUMAN	GUT_GENOME009488	g__UBA11471	genus__UBA11471	genus	UBA11471	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__
GUT_GENOME009542.HUMAN	GUT_GENOME009542	g__Firm-07	genus__Firm-07	genus	Firm-07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__
GUT_GENOME009549.HUMAN	GUT_GENOME009549	g__Acetatifactor	genus__Acetatifactor	genus	Acetatifactor	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
GUT_GENOME009557.HUMAN	GUT_GENOME009557	g__UBA7185	genus__UBA7185	genus	UBA7185	d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__
GUT_GENOME009602.HUMAN	GUT_GENOME009602	o__Lachnospirales	order__Lachnospirales	order	Lachnospirales	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__
GUT_GENOME009669.HUMAN	GUT_GENOME009669	g__CAG-353	genus__CAG-353	genus	CAG-353	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__
GUT_GENOME009689.HUMAN	GUT_GENOME008420	f__Ruminococcaceae	family__Ruminococcaceae	family	Ruminococcaceae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__
GUT_GENOME009737.HUMAN	GUT_GENOME007763	g__UBA7597	genus__UBA7597	genus	UBA7597	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__UBA7597;s__
GUT_GENOME009750.HUMAN	GUT_GENOME009750	g__CAG-1000	genus__CAG-1000	genus	CAG-1000	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-1000;s__
GUT_GENOME009824.HUMAN	GUT_GENOME009824	g__UBA1737	genus__UBA1737	genus	UBA1737	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__UBA1737;s__
GUT_GENOME009873.HUMAN	GUT_GENOME009873	g__CAG-611	genus__CAG-611	genus	CAG-611	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-611;s__
GUT_GENOME009878.HUMAN	GUT_GENOME009241	g__RUG131	genus__RUG131	genus	RUG131	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG131;s__
GUT_GENOME010079.HUMAN	GUT_GENOME010079	g__Firm-07	genus__Firm-07	genus	Firm-07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07;s__
GUT_GENOME010315.HUMAN	GUT_GENOME008591	g__CAG-312	genus__CAG-312	genus	CAG-312	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__CAG-312;s__
