MGBC100252	MGBC157433	g__CAG-115
MGBC100254	MGBC129157	s__CAG-485 sp002362485
MGBC100255	MGBC100255	s__UBA7050 sp003979345
MGBC100261	MGBC104969	g__UBA3282
MGBC100262	MGBC108519	f__Lachnospiraceae
MGBC100264	MGBC100264	s__UBA7173 sp900548705
MGBC100265	MGBC112607	s__Duncaniella muris
MGBC100266	MGBC000377	s__Muribaculum intestinale
MGBC100268	MGBC110404	s__Mailhella sp003512875
MGBC100269	MGBC102277	g__CAG-582
MGBC100270	MGBC105409	s__Mucispirillum schaedleri
MGBC100272	MGBC105311	s__Duncaniella sp002492665
MGBC100273	MGBC128991	f__Muribaculaceae
MGBC100276	MGBC143306	s__Duncaniella sp001689425
MGBC100277	MGBC100310	g__Acetatifactor
MGBC100280	MGBC000011	s__Bacteroides acidifaciens
MGBC100284	MGBC103508	g__Duncaniella
MGBC100286	MGBC000375	s__Acutalibacter muris
MGBC100288	MGBC100288	f__Lachnospiraceae
MGBC100289	MGBC100230	g__CAG-510
MGBC100290	MGBC129157	s__CAG-485 sp002362485
MGBC100293	MGBC114200	f__Lachnospiraceae
MGBC100295	MGBC103508	g__Duncaniella
MGBC100297	MGBC100162	s__CAG-873 sp001689665
MGBC100300	MGBC100264	s__UBA7173 sp900548705
MGBC100302	MGBC107218	f__Lachnospiraceae
MGBC100308	MGBC108415	s__CAG-485 sp002361155
MGBC100309	MGBC118395	f__UBA3700
MGBC100310	MGBC100310	g__Acetatifactor
MGBC100312	MGBC000377	s__Muribaculum intestinale
MGBC100313	MGBC129221	g__CAG-590
MGBC100315	MGBC102794	s__Paramuribaculum sp001689565
MGBC100317	MGBC128295	s__Muribaculum arabinoxylanisolvens
MGBC100318	MGBC128991	f__Muribaculaceae
MGBC100320	MGBC100320	f__CAG-552
MGBC100322	MGBC105311	s__Duncaniella sp002492665
MGBC100324	MGBC162966	g__Odoribacter
MGBC100329	MGBC108936	g__UBA9475
MGBC100330	MGBC143807	g__Alistipes
MGBC100333	MGBC143306	s__Duncaniella sp001689425
MGBC100334	MGBC111877	g__CAG-873
MGBC100337	MGBC135575	s__Bacteroides sp002491635
MGBC100339	MGBC109742	s__Muribaculum sp002492595
MGBC100340	MGBC000011	s__Bacteroides acidifaciens
MGBC100341	MGBC108016	g__1XD8-76
MGBC100342	MGBC100342	g__Eubacterium_F
MGBC100343	MGBC119292	g__CAG-303
MGBC100345	MGBC108720	f__Lachnospiraceae
MGBC100346	MGBC100158	g__Ruminococcus
MGBC100347	MGBC113184	s__CAG-873 sp002490635
MGBC100352	MGBC105567	s__Ligilactobacillus murinus
MGBC100359	MGBC110046	s__Limosilactobacillus reuteri_D
MGBC100360	MGBC000013	s__Lactobacillus intestinalis
MGBC100363	MGBC000384	s__Limosilactobacillus reuteri
MGBC100367	MGBC000013	s__Lactobacillus intestinalis
MGBC100369	MGBC100369	g__D16-34
MGBC100371	MGBC127872	g__Dubosiella
MGBC100373	MGBC110046	s__Limosilactobacillus reuteri_D
MGBC100375	MGBC000013	s__Lactobacillus intestinalis
MGBC100380	MGBC163158	s__NM07-P-09 sp004793925
MGBC100381	MGBC128351	s__Lactobacillus johnsonii
MGBC100384	MGBC105567	s__Ligilactobacillus murinus
MGBC100387	MGBC000384	s__Limosilactobacillus reuteri
MGBC100389	MGBC163158	s__NM07-P-09 sp004793925
MGBC100390	MGBC128351	s__Lactobacillus johnsonii
MGBC100395	MGBC000013	s__Lactobacillus intestinalis
MGBC100396	MGBC000384	s__Limosilactobacillus reuteri
MGBC100398	MGBC100369	g__D16-34
MGBC100399	MGBC127872	g__Dubosiella
MGBC100400	MGBC128351	s__Lactobacillus johnsonii
MGBC100401	MGBC105567	s__Ligilactobacillus murinus
MGBC100402	MGBC128351	s__Lactobacillus johnsonii
MGBC100406	MGBC000384	s__Limosilactobacillus reuteri
MGBC100410	MGBC105567	s__Ligilactobacillus murinus
MGBC100411	MGBC162430	s__Bifidobacterium globosum
MGBC100414	MGBC127872	g__Dubosiella
MGBC100415	MGBC100415	g__Allobaculum
MGBC100417	MGBC000013	s__Lactobacillus intestinalis
MGBC100419	MGBC000384	s__Limosilactobacillus reuteri
MGBC100424	MGBC000384	s__Limosilactobacillus reuteri
MGBC100427	MGBC127872	g__Dubosiella
MGBC100429	MGBC162430	s__Bifidobacterium globosum
MGBC100431	MGBC127872	g__Dubosiella
MGBC100437	MGBC000013	s__Lactobacillus intestinalis
MGBC100438	MGBC128351	s__Lactobacillus johnsonii
MGBC100439	MGBC000384	s__Limosilactobacillus reuteri
MGBC100443	MGBC127872	g__Dubosiella
MGBC100445	MGBC163158	s__NM07-P-09 sp004793925
MGBC100446	MGBC105567	s__Ligilactobacillus murinus
MGBC100449	MGBC128351	s__Lactobacillus johnsonii
MGBC100451	MGBC105567	s__Ligilactobacillus murinus
MGBC100452	MGBC127872	g__Dubosiella
MGBC100455	MGBC163158	s__NM07-P-09 sp004793925
MGBC100458	MGBC128351	s__Lactobacillus johnsonii
MGBC100463	MGBC000480	g__Limosilactobacillus
MGBC100464	MGBC000384	s__Limosilactobacillus reuteri
MGBC100467	MGBC128351	s__Lactobacillus johnsonii
MGBC100470	MGBC000384	s__Limosilactobacillus reuteri
MGBC100476	MGBC110046	s__Limosilactobacillus reuteri_D
MGBC100479	MGBC128351	s__Lactobacillus johnsonii
MGBC100480	MGBC163158	s__NM07-P-09 sp004793925
MGBC100484	MGBC120247	g__Eubacterium_R
MGBC100486	MGBC142124	s__RC9 sp002298075
MGBC100487	MGBC000348	s__Faecalibaculum rodentium
MGBC100488	MGBC141840	s__CAG-95 sp000403495
MGBC100489	MGBC105567	s__Ligilactobacillus murinus
MGBC100490	MGBC108110	s__Phocaeicola sp002493165
MGBC100492	MGBC101821	s__Kineothrix sp000403275
MGBC100498	MGBC116409	s__Bacteroides uniformis
MGBC100499	MGBC108169	g__CAG-485
MGBC100503	MGBC106096	s__UBA7173 sp001689485
MGBC100506	MGBC108169	g__CAG-485
MGBC100507	MGBC000348	s__Faecalibaculum rodentium
MGBC100508	MGBC000328	s__Phocaeicola vulgatus
MGBC100509	MGBC142124	s__RC9 sp002298075
MGBC100510	MGBC107915	s__Erysipelatoclostridium cocleatum
MGBC100511	MGBC108415	s__CAG-485 sp002361155
MGBC100513	MGBC108286	s__UBA7173 sp001915385
MGBC100517	MGBC101821	s__Kineothrix sp000403275
MGBC100521	MGBC116409	s__Bacteroides uniformis
MGBC100525	MGBC000037	s__Escherichia coli
MGBC100527	MGBC108016	g__1XD8-76
MGBC100528	MGBC163558	g__1XD42-69
MGBC100529	MGBC107002	g__Eubacterium_J
MGBC100533	MGBC108110	s__Phocaeicola sp002493165
MGBC100536	MGBC105925	g__CAG-95
MGBC100538	MGBC101821	s__Kineothrix sp000403275
MGBC100539	MGBC162151	g__Acetatifactor
MGBC100542	MGBC000343	s__14-2 sp000403845
MGBC100543	MGBC163558	g__1XD42-69
MGBC100546	MGBC162170	g__ASF356
MGBC100548	MGBC131349	s__14-2 sp000403315
MGBC100553	MGBC101638	g__14-2
MGBC100554	MGBC105567	s__Ligilactobacillus murinus
MGBC100558	MGBC101638	g__14-2
MGBC100560	MGBC142124	s__RC9 sp002298075
MGBC100565	MGBC108134	g__Paramuribaculum
MGBC100567	MGBC108110	s__Phocaeicola sp002493165
MGBC100568	MGBC105490	g__Odoribacter
MGBC100569	MGBC101821	s__Kineothrix sp000403275
MGBC100571	MGBC117378	g__1XD42-69
MGBC100574	MGBC108286	s__UBA7173 sp001915385
MGBC100575	MGBC114950	f__Lachnospiraceae
MGBC100578	MGBC108169	g__CAG-485
MGBC100579	MGBC128948	g__UBA11940
MGBC100582	MGBC108016	g__1XD8-76
MGBC100584	MGBC101821	s__Kineothrix sp000403275
MGBC100589	MGBC106096	s__UBA7173 sp001689485
MGBC100590	MGBC160833	g__51-20
MGBC100591	MGBC101638	g__14-2
MGBC100592	MGBC162486	f__UBA3700
MGBC100593	MGBC000348	s__Faecalibaculum rodentium
MGBC100597	MGBC105490	g__Odoribacter
MGBC100600	MGBC101821	s__Kineothrix sp000403275
MGBC100601	MGBC163558	g__1XD42-69
MGBC100603	MGBC101638	g__14-2
MGBC100606	MGBC129736	g__An181
MGBC100608	MGBC129998	g__1XD42-69
MGBC100610	MGBC108110	s__Phocaeicola sp002493165
MGBC100612	MGBC000328	s__Phocaeicola vulgatus
MGBC100618	MGBC128351	s__Lactobacillus johnsonii
MGBC100620	MGBC105567	s__Ligilactobacillus murinus
MGBC100626	MGBC105311	s__Duncaniella sp002492665
MGBC100627	MGBC105567	s__Ligilactobacillus murinus
MGBC100628	MGBC101638	g__14-2
MGBC100630	MGBC159247	g__Acetatifactor
MGBC100631	MGBC105490	g__Odoribacter
MGBC100632	MGBC000328	s__Phocaeicola vulgatus
MGBC100633	MGBC108110	s__Phocaeicola sp002493165
MGBC100634	MGBC000111	g__Dorea
MGBC100636	MGBC106096	s__UBA7173 sp001689485
MGBC100638	MGBC128953	f__UBA3700
MGBC100639	MGBC108415	s__CAG-485 sp002361155
MGBC100640	MGBC101821	s__Kineothrix sp000403275
MGBC100642	MGBC129998	g__1XD42-69
MGBC100643	MGBC128351	s__Lactobacillus johnsonii
MGBC100647	MGBC116472	s__Alistipes sp002362235
MGBC100648	MGBC163558	g__1XD42-69
MGBC100650	MGBC163040	g__CAG-873
MGBC100652	MGBC162151	g__Acetatifactor
MGBC100654	MGBC000425	s__Escherichia flexneri
MGBC100655	MGBC117378	g__1XD42-69
MGBC100658	MGBC108016	g__1XD8-76
MGBC100660	MGBC128953	f__UBA3700
MGBC100661	MGBC105311	s__Duncaniella sp002492665
MGBC100662	MGBC128948	g__UBA11940
MGBC100664	MGBC108286	s__UBA7173 sp001915385
MGBC100666	MGBC108134	g__Paramuribaculum
MGBC100670	MGBC106096	s__UBA7173 sp001689485
MGBC100671	MGBC108169	g__CAG-485
MGBC100672	MGBC129736	g__An181
MGBC100675	MGBC114452	g__CAG-873
MGBC100676	MGBC121002	f__UBA3700
MGBC100678	MGBC116472	s__Alistipes sp002362235
MGBC100680	MGBC000328	s__Phocaeicola vulgatus
MGBC100682	MGBC108415	s__CAG-485 sp002361155
MGBC100685	MGBC000348	s__Faecalibaculum rodentium
MGBC100686	MGBC141840	s__CAG-95 sp000403495
MGBC100691	MGBC142124	s__RC9 sp002298075
MGBC100693	MGBC101638	g__14-2
MGBC100696	MGBC129736	g__An181
MGBC100703	MGBC100967	g__1XD42-69
MGBC100704	MGBC159247	g__Acetatifactor
MGBC100710	MGBC101821	s__Kineothrix sp000403275
MGBC100714	MGBC000171	f__Lachnospiraceae
MGBC100715	MGBC105490	g__Odoribacter
MGBC100716	MGBC162151	g__Acetatifactor
MGBC100719	MGBC101638	g__14-2
MGBC100720	MGBC105567	s__Ligilactobacillus murinus
MGBC100722	MGBC163558	g__1XD42-69
MGBC100729	MGBC100967	g__1XD42-69
MGBC100733	MGBC128351	s__Lactobacillus johnsonii
MGBC100734	MGBC101821	s__Kineothrix sp000403275
MGBC100737	MGBC108169	g__CAG-485
MGBC100739	MGBC116472	s__Alistipes sp002362235
MGBC100740	MGBC108016	g__1XD8-76
MGBC100742	MGBC160833	g__51-20
MGBC100743	MGBC116409	s__Bacteroides uniformis
MGBC100745	MGBC108110	s__Phocaeicola sp002493165
MGBC100746	MGBC108415	s__CAG-485 sp002361155
MGBC100749	MGBC000348	s__Faecalibaculum rodentium
MGBC100751	MGBC114950	f__Lachnospiraceae
MGBC100752	MGBC000328	s__Phocaeicola vulgatus
MGBC100754	MGBC106096	s__UBA7173 sp001689485
MGBC100757	MGBC108286	s__UBA7173 sp001915385
MGBC100758	MGBC101821	s__Kineothrix sp000403275
MGBC100760	MGBC159247	g__Acetatifactor
MGBC100765	MGBC105925	g__CAG-95
MGBC100768	MGBC101821	s__Kineothrix sp000403275
MGBC100769	MGBC109699	g__Dorea
MGBC100770	MGBC000328	s__Phocaeicola vulgatus
MGBC100771	MGBC153954	g__Paramuribaculum
MGBC100773	MGBC163558	g__1XD42-69
MGBC100775	MGBC106096	s__UBA7173 sp001689485
MGBC100776	MGBC101638	g__14-2
MGBC100777	MGBC107002	g__Eubacterium_J
MGBC100778	MGBC129736	g__An181
MGBC100780	MGBC143556	g__COE1
MGBC100788	MGBC142124	s__RC9 sp002298075
MGBC100792	MGBC162151	g__Acetatifactor
MGBC100793	MGBC000343	s__14-2 sp000403845
MGBC100794	MGBC108110	s__Phocaeicola sp002493165
MGBC100796	MGBC117378	g__1XD42-69
MGBC100798	MGBC100798	f__UBA3700
MGBC100799	MGBC000384	s__Limosilactobacillus reuteri
MGBC100800	MGBC108110	s__Phocaeicola sp002493165
MGBC100802	MGBC105567	s__Ligilactobacillus murinus
MGBC100804	MGBC106096	s__UBA7173 sp001689485
MGBC100807	MGBC101821	s__Kineothrix sp000403275
MGBC100808	MGBC101638	g__14-2
MGBC100809	MGBC163558	g__1XD42-69
MGBC100813	MGBC000171	f__Lachnospiraceae
MGBC100816	MGBC163558	g__1XD42-69
MGBC100818	MGBC106096	s__UBA7173 sp001689485
MGBC100820	MGBC000328	s__Phocaeicola vulgatus
MGBC100824	MGBC101821	s__Kineothrix sp000403275
MGBC100827	MGBC129736	g__An181
MGBC100828	MGBC162151	g__Acetatifactor
MGBC100832	MGBC159247	g__Acetatifactor
MGBC100834	MGBC153954	g__Paramuribaculum
MGBC100835	MGBC105567	s__Ligilactobacillus murinus
MGBC100837	MGBC141840	s__CAG-95 sp000403495
MGBC100841	MGBC108286	s__UBA7173 sp001915385
MGBC100842	MGBC101821	s__Kineothrix sp000403275
MGBC100852	MGBC108415	s__CAG-485 sp002361155
MGBC100853	MGBC159247	g__Acetatifactor
MGBC100858	MGBC108169	g__CAG-485
MGBC100859	MGBC106096	s__UBA7173 sp001689485
MGBC100861	MGBC000328	s__Phocaeicola vulgatus
MGBC100863	MGBC108016	g__1XD8-76
MGBC100865	MGBC114950	f__Lachnospiraceae
MGBC100868	MGBC108110	s__Phocaeicola sp002493165
MGBC100871	MGBC000171	f__Lachnospiraceae
MGBC100873	MGBC111863	g__Alistipes
MGBC100874	MGBC159247	g__Acetatifactor
MGBC100875	MGBC106096	s__UBA7173 sp001689485
MGBC100876	MGBC101821	s__Kineothrix sp000403275
MGBC100877	MGBC101489	g__Acetatifactor
MGBC100880	MGBC105490	g__Odoribacter
MGBC100881	MGBC000384	s__Limosilactobacillus reuteri
MGBC100882	MGBC142124	s__RC9 sp002298075
MGBC100887	MGBC100967	g__1XD42-69
MGBC100890	MGBC117378	g__1XD42-69
MGBC100893	MGBC105567	s__Ligilactobacillus murinus
MGBC100895	MGBC101638	g__14-2
MGBC100902	MGBC000348	s__Faecalibaculum rodentium
MGBC100903	MGBC101821	s__Kineothrix sp000403275
MGBC100911	MGBC105490	g__Odoribacter
MGBC100915	MGBC142124	s__RC9 sp002298075
MGBC100916	MGBC159247	g__Acetatifactor
MGBC100920	MGBC108110	s__Phocaeicola sp002493165
MGBC100923	MGBC105567	s__Ligilactobacillus murinus
MGBC100924	MGBC108169	g__CAG-485
MGBC100925	MGBC114950	f__Lachnospiraceae
MGBC100927	MGBC106096	s__UBA7173 sp001689485
MGBC100928	MGBC000328	s__Phocaeicola vulgatus
MGBC100929	MGBC108016	g__1XD8-76
MGBC100931	MGBC101821	s__Kineothrix sp000403275
MGBC100940	MGBC000348	s__Faecalibaculum rodentium
MGBC100942	MGBC108286	s__UBA7173 sp001915385
MGBC100945	MGBC105142	s__Dorea sp000403455
MGBC100950	MGBC000171	f__Lachnospiraceae
MGBC100952	MGBC117378	g__1XD42-69
MGBC100954	MGBC000359	s__Enterococcus faecalis
MGBC100960	MGBC101638	g__14-2
MGBC100965	MGBC101821	s__Kineothrix sp000403275
MGBC100967	MGBC100967	g__1XD42-69
MGBC100968	MGBC000328	s__Phocaeicola vulgatus
MGBC100971	MGBC105490	g__Odoribacter
MGBC100973	MGBC106096	s__UBA7173 sp001689485
MGBC100977	MGBC116472	s__Alistipes sp002362235
MGBC100978	MGBC101638	g__14-2
MGBC100985	MGBC000355	s__Akkermansia muciniphila
MGBC100986	MGBC108110	s__Phocaeicola sp002493165
MGBC100987	MGBC101821	s__Kineothrix sp000403275
MGBC100993	MGBC105311	s__Duncaniella sp002492665
MGBC100998	MGBC000355	s__Akkermansia muciniphila
MGBC100999	MGBC000348	s__Faecalibaculum rodentium
MGBC101002	MGBC101638	g__14-2
MGBC101003	MGBC106096	s__UBA7173 sp001689485
MGBC101004	MGBC108016	g__1XD8-76
MGBC101005	MGBC000328	s__Phocaeicola vulgatus
MGBC101006	MGBC108286	s__UBA7173 sp001915385
MGBC101008	MGBC114950	f__Lachnospiraceae
MGBC101009	MGBC101821	s__Kineothrix sp000403275
MGBC101010	MGBC116409	s__Bacteroides uniformis
MGBC101013	MGBC159247	g__Acetatifactor
MGBC101014	MGBC108169	g__CAG-485
MGBC101018	MGBC108134	g__Paramuribaculum
MGBC101024	MGBC162486	f__UBA3700
MGBC101027	MGBC160833	g__51-20
MGBC101028	MGBC163558	g__1XD42-69
MGBC101030	MGBC101638	g__14-2
MGBC101032	MGBC101821	s__Kineothrix sp000403275
MGBC101036	MGBC159247	g__Acetatifactor
MGBC101044	MGBC101044	g__CAG-95
MGBC101045	MGBC162151	g__Acetatifactor
MGBC101052	MGBC105490	g__Odoribacter
MGBC101054	MGBC117378	g__1XD42-69
MGBC101057	MGBC108134	g__Paramuribaculum
MGBC101059	MGBC116472	s__Alistipes sp002362235
MGBC101061	MGBC101821	s__Kineothrix sp000403275
MGBC101064	MGBC106096	s__UBA7173 sp001689485
MGBC101066	MGBC108110	s__Phocaeicola sp002493165
MGBC101067	MGBC142124	s__RC9 sp002298075
MGBC101069	MGBC101638	g__14-2
MGBC101072	MGBC163558	g__1XD42-69
MGBC101075	MGBC161056	g__CAG-95
MGBC101076	MGBC128351	s__Lactobacillus johnsonii
MGBC101078	MGBC101638	g__14-2
MGBC101079	MGBC117378	g__1XD42-69
MGBC101080	MGBC000384	s__Limosilactobacillus reuteri
MGBC101085	MGBC105567	s__Ligilactobacillus murinus
MGBC101086	MGBC162151	g__Acetatifactor
MGBC101087	MGBC108697	s__COE1 sp000403215
MGBC101088	MGBC101821	s__Kineothrix sp000403275
MGBC101092	MGBC108110	s__Phocaeicola sp002493165
MGBC101093	MGBC000328	s__Phocaeicola vulgatus
MGBC101095	MGBC108169	g__CAG-485
MGBC101096	MGBC105490	g__Odoribacter
MGBC101097	MGBC101821	s__Kineothrix sp000403275
MGBC101098	MGBC000348	s__Faecalibaculum rodentium
MGBC101100	MGBC101100	g__CAG-485
MGBC101106	MGBC162486	f__UBA3700
MGBC101111	MGBC101403	g__Paramuribaculum
MGBC101114	MGBC108016	g__1XD8-76
MGBC101116	MGBC114452	g__CAG-873
MGBC101117	MGBC108134	g__Paramuribaculum
MGBC101121	MGBC116472	s__Alistipes sp002362235
MGBC101124	MGBC108110	s__Phocaeicola sp002493165
MGBC101126	MGBC000355	s__Akkermansia muciniphila
MGBC101128	MGBC128351	s__Lactobacillus johnsonii
MGBC101131	MGBC101131	g__Eubacterium_R
MGBC101133	MGBC000171	f__Lachnospiraceae
MGBC101135	MGBC101821	s__Kineothrix sp000403275
MGBC101136	MGBC101489	g__Acetatifactor
MGBC101138	MGBC101638	g__14-2
MGBC101141	MGBC117378	g__1XD42-69
MGBC101142	MGBC108134	g__Paramuribaculum
MGBC101143	MGBC105490	g__Odoribacter
MGBC101144	MGBC000348	s__Faecalibaculum rodentium
MGBC101146	MGBC159247	g__Acetatifactor
MGBC101147	MGBC000384	s__Limosilactobacillus reuteri
MGBC101148	MGBC000384	s__Limosilactobacillus reuteri
MGBC101152	MGBC158032	s__Paramuribaculum sp900553585
MGBC101164	MGBC101821	s__Kineothrix sp000403275
MGBC101165	MGBC159247	g__Acetatifactor
MGBC101169	MGBC101638	g__14-2
MGBC101173	MGBC000348	s__Faecalibaculum rodentium
MGBC101175	MGBC128351	s__Lactobacillus johnsonii
MGBC101176	MGBC101100	g__CAG-485
MGBC101178	MGBC106096	s__UBA7173 sp001689485
MGBC101179	MGBC132469	g__Kineothrix
MGBC101180	MGBC108016	g__1XD8-76
MGBC101182	MGBC108286	s__UBA7173 sp001915385
MGBC101184	MGBC142124	s__RC9 sp002298075
MGBC101186	MGBC105490	g__Odoribacter
MGBC101187	MGBC000348	s__Faecalibaculum rodentium
MGBC101188	MGBC000328	s__Phocaeicola vulgatus
MGBC101189	MGBC146759	s__Bacteroides intestinalis
MGBC101194	MGBC101285	g__Mailhella
MGBC101198	MGBC108134	g__Paramuribaculum
MGBC101201	MGBC142124	s__RC9 sp002298075
MGBC101205	MGBC162151	g__Acetatifactor
MGBC101207	MGBC101207	g__CAG-95
MGBC101208	MGBC101821	s__Kineothrix sp000403275
MGBC101211	MGBC000328	s__Phocaeicola vulgatus
MGBC101213	MGBC101489	g__Acetatifactor
MGBC101216	MGBC161672	g__Angelakisella
MGBC101218	MGBC106400	f__Lachnospiraceae
MGBC101219	MGBC101638	g__14-2
MGBC101220	MGBC159247	g__Acetatifactor
MGBC101221	MGBC117378	g__1XD42-69
MGBC101222	MGBC000348	s__Faecalibaculum rodentium
MGBC101224	MGBC116472	s__Alistipes sp002362235
MGBC101226	MGBC105490	g__Odoribacter
MGBC101228	MGBC000171	f__Lachnospiraceae
MGBC101229	MGBC158032	s__Paramuribaculum sp900553585
MGBC101231	MGBC108134	g__Paramuribaculum
MGBC101235	MGBC142124	s__RC9 sp002298075
MGBC101238	MGBC116472	s__Alistipes sp002362235
MGBC101240	MGBC000348	s__Faecalibaculum rodentium
MGBC101244	MGBC132469	g__Kineothrix
MGBC101248	MGBC161672	g__Angelakisella
MGBC101253	MGBC159247	g__Acetatifactor
MGBC101254	MGBC000328	s__Phocaeicola vulgatus
MGBC101255	MGBC108134	g__Paramuribaculum
MGBC101256	MGBC158032	s__Paramuribaculum sp900553585
MGBC101257	MGBC108016	g__1XD8-76
MGBC101258	MGBC000348	s__Faecalibaculum rodentium
MGBC101264	MGBC116472	s__Alistipes sp002362235
MGBC101266	MGBC000328	s__Phocaeicola vulgatus
MGBC101267	MGBC106096	s__UBA7173 sp001689485
MGBC101268	MGBC101403	g__Paramuribaculum
MGBC101270	MGBC128953	f__UBA3700
MGBC101272	MGBC108169	g__CAG-485
MGBC101273	MGBC114950	f__Lachnospiraceae
MGBC101274	MGBC000328	s__Phocaeicola vulgatus
MGBC101278	MGBC101489	g__Acetatifactor
MGBC101280	MGBC132469	g__Kineothrix
MGBC101283	MGBC000348	s__Faecalibaculum rodentium
MGBC101285	MGBC101285	g__Mailhella
MGBC101286	MGBC000355	s__Akkermansia muciniphila
MGBC101287	MGBC117378	g__1XD42-69
MGBC101288	MGBC108134	g__Paramuribaculum
MGBC101292	MGBC128351	s__Lactobacillus johnsonii
MGBC101293	MGBC162151	g__Acetatifactor
MGBC101296	MGBC129736	g__An181
MGBC101302	MGBC142124	s__RC9 sp002298075
MGBC101303	MGBC101638	g__14-2
MGBC101305	MGBC128351	s__Lactobacillus johnsonii
MGBC101309	MGBC109699	g__Dorea
MGBC101310	MGBC158032	s__Paramuribaculum sp900553585
MGBC101311	MGBC000348	s__Faecalibaculum rodentium
MGBC101312	MGBC159247	g__Acetatifactor
MGBC101319	MGBC105567	s__Ligilactobacillus murinus
MGBC101322	MGBC117378	g__1XD42-69
MGBC101323	MGBC000171	f__Lachnospiraceae
MGBC101324	MGBC142124	s__RC9 sp002298075
MGBC101326	MGBC108134	g__Paramuribaculum
MGBC101327	MGBC000328	s__Phocaeicola vulgatus
MGBC101331	MGBC000384	s__Limosilactobacillus reuteri
MGBC101332	MGBC162151	g__Acetatifactor
MGBC101335	MGBC106096	s__UBA7173 sp001689485
MGBC101339	MGBC101403	g__Paramuribaculum
MGBC101340	MGBC116472	s__Alistipes sp002362235
MGBC101341	MGBC101821	s__Kineothrix sp000403275
MGBC101346	MGBC101100	g__CAG-485
MGBC101349	MGBC108044	g__CAG-485
MGBC101352	MGBC108286	s__UBA7173 sp001915385
MGBC101354	MGBC146759	s__Bacteroides intestinalis
MGBC101357	MGBC108016	g__1XD8-76
MGBC101361	MGBC108169	g__CAG-485
MGBC101363	MGBC116472	s__Alistipes sp002362235
MGBC101365	MGBC000348	s__Faecalibaculum rodentium
MGBC101366	MGBC106096	s__UBA7173 sp001689485
MGBC101368	MGBC114452	g__CAG-873
MGBC101369	MGBC108064	s__Parasutterella sp900552195
MGBC101371	MGBC000328	s__Phocaeicola vulgatus
MGBC101378	MGBC162486	f__UBA3700
MGBC101381	MGBC108232	g__Acetatifactor
MGBC101382	MGBC116409	s__Bacteroides uniformis
MGBC101383	MGBC106096	s__UBA7173 sp001689485
MGBC101385	MGBC114452	g__CAG-873
MGBC101386	MGBC105311	s__Duncaniella sp002492665
MGBC101389	MGBC108110	s__Phocaeicola sp002493165
MGBC101390	MGBC108134	g__Paramuribaculum
MGBC101392	MGBC108286	s__UBA7173 sp001915385
MGBC101393	MGBC108016	g__1XD8-76
MGBC101394	MGBC000328	s__Phocaeicola vulgatus
MGBC101395	MGBC114950	f__Lachnospiraceae
MGBC101396	MGBC000348	s__Faecalibaculum rodentium
MGBC101398	MGBC128948	g__UBA11940
MGBC101399	MGBC101821	s__Kineothrix sp000403275
MGBC101401	MGBC101285	g__Mailhella
MGBC101403	MGBC101403	g__Paramuribaculum
MGBC101408	MGBC000355	s__Akkermansia muciniphila
MGBC101409	MGBC000328	s__Phocaeicola vulgatus
MGBC101411	MGBC159247	g__Acetatifactor
MGBC101414	MGBC108134	g__Paramuribaculum
MGBC101415	MGBC142124	s__RC9 sp002298075
MGBC101417	MGBC117378	g__1XD42-69
MGBC101420	MGBC116472	s__Alistipes sp002362235
MGBC101424	MGBC101821	s__Kineothrix sp000403275
MGBC101426	MGBC105490	g__Odoribacter
MGBC101427	MGBC117378	g__1XD42-69
MGBC101433	MGBC000384	s__Limosilactobacillus reuteri
MGBC101435	MGBC101285	g__Mailhella
MGBC101436	MGBC000348	s__Faecalibaculum rodentium
MGBC101437	MGBC105567	s__Ligilactobacillus murinus
MGBC101439	MGBC000355	s__Akkermansia muciniphila
MGBC101441	MGBC142124	s__RC9 sp002298075
MGBC101442	MGBC159247	g__Acetatifactor
MGBC101443	MGBC101131	g__Eubacterium_R
MGBC101444	MGBC153991	f__Lachnospiraceae
MGBC101446	MGBC128351	s__Lactobacillus johnsonii
MGBC101447	MGBC000328	s__Phocaeicola vulgatus
